"['week', 'seconds', 'stnid', 'numberofsatsinsol', 'numberofL1', 'numberofmultisats', 'lat', 'latsigma', 'lon', 'lonsigma', 'hgt', 'hgtsigma', 'und']"
2193,5199.000,"""""",12,12,12,51.14426956994,1.5300,-114.16802593484,1.5595,1254.2879,3.1632,-16.6000
2193,5200.000,"""""",13,13,13,51.14435311743,1.5232,-114.16801526036,1.5501,1253.9878,3.1375,-16.6000
2193,5201.000,"""""",13,13,13,51.14441803051,1.5138,-114.16799444725,1.5388,1254.2569,3.1086,-16.6000
2193,5202.000,"""""",12,12,12,51.14447386457,1.5226,-114.16796671780,1.5463,1253.9066,3.1259,-16.6000
2193,5203.000,"""""",12,12,12,51.14451962378,1.5196,-114.16792438828,1.5423,1253.6906,3.1073,-16.6000
2193,5204.000,"""""",14,14,13,51.14455390556,1.4990,-114.16785750982,1.3996,1254.2235,2.8900,-16.6000
2193,5205.000,"""""",14,14,13,51.14457689646,1.5021,-114.16777504071,1.4026,1253.8426,2.9037,-16.6000
2193,5206.000,"""""",14,14,14,51.14458339167,1.5174,-114.16768426431,1.4143,1253.1875,2.9400,-16.6000
2193,5207.000,"""""",12,12,11,51.14457819345,1.6725,-114.16757997105,1.4941,1253.7809,3.3275,-16.6000
2193,5208.000,"""""",11,11,11,51.14455602869,2.4208,-114.16748464015,1.4985,1253.2868,3.3820,-16.6000
2193,5209.000,"""""",11,11,11,51.14451421534,4.0312,-114.16741982451,1.8277,1248.8066,6.2119,-16.6000
2193,5210.000,"""""",10,10,9,51.14449717522,4.1284,-114.16736376645,1.8382,1248.3887,6.3370,-16.6000
2193,5211.000,"""""",12,12,11,51.14450036064,2.5019,-114.16731543581,1.5112,1251.1258,3.5713,-16.6000
2193,5212.000,"""""",11,11,11,51.14449677263,2.0573,-114.16727539538,1.7340,1252.8391,4.1104,-16.6000
2193,5213.000,"""""",12,12,12,51.14447606885,1.9857,-114.16723439957,1.7160,1253.7534,4.0184,-16.6000
2193,5214.000,"""""",10,10,10,51.14443456685,2.0459,-114.16720490699,1.8602,1251.9943,4.3641,-16.6000
2193,5215.000,"""""",12,12,11,51.14438989464,1.9467,-114.16718731426,1.7217,1253.1240,3.9980,-16.6000
2193,5216.000,"""""",12,12,11,51.14433325270,1.9018,-114.16718477909,1.7203,1252.6260,3.9568,-16.6000
2193,5217.000,"""""",12,12,12,51.14427650230,1.8668,-114.16718951338,1.7178,1252.9710,3.9208,-16.6000
2193,5218.000,"""""",11,11,10,51.14421218699,1.8462,-114.16720289802,1.7806,1251.2807,4.0221,-16.6000
2193,5219.000,"""""",11,11,11,51.14414711346,1.8197,-114.16720696215,1.7775,1251.2144,3.9985,-16.6000
2193,5220.000,"""""",11,11,11,51.14407971151,1.7973,-114.16720817474,1.7760,1251.4979,3.9835,-16.6000
2193,5221.000,"""""",10,10,10,51.14401123152,1.8035,-114.16720596419,1.7772,1251.4273,4.0612,-16.6000
2193,5222.000,"""""",11,11,11,51.14394153616,1.7672,-114.16719952060,1.7747,1251.4118,3.9645,-16.6000
2193,5223.000,"""""",11,11,11,51.14387176133,1.7457,-114.16718945189,1.7709,1251.2893,3.9204,-16.6000
2193,5224.000,"""""",12,12,12,51.14380202558,1.7352,-114.16717051115,1.7446,1252.1800,3.8618,-16.6000
2193,5225.000,"""""",12,12,12,51.14373147261,1.7280,-114.16715470223,1.7414,1252.3000,3.8566,-16.6000
2193,5226.000,"""""",12,12,12,51.14366139484,1.7188,-114.16714113765,1.7436,1251.9101,3.8496,-16.6000
2193,5227.000,"""""",12,12,12,51.14359201018,1.7129,-114.16712407293,1.7380,1251.9221,3.8332,-16.6000
2193,5228.000,"""""",12,12,12,51.14352184821,1.7048,-114.16710287996,1.7191,1252.5650,3.7898,-16.6000
2193,5229.000,"""""",12,12,12,51.14345493375,1.7021,-114.16708487992,1.7141,1252.7448,3.7781,-16.6000
2193,5230.000,"""""",11,11,11,51.14339122470,1.7277,-114.16706806933,1.7329,1252.4501,3.8651,-16.6000
2193,5231.000,"""""",11,11,11,51.14332256553,1.7257,-114.16704586567,1.7237,1252.7806,3.8338,-16.6000
2193,5232.000,"""""",11,11,11,51.14325546827,1.7255,-114.16702614294,1.7294,1252.6597,3.8528,-16.6000
2193,5233.000,"""""",10,10,10,51.14319119066,1.7326,-114.16701483593,1.7691,1250.9450,3.9870,-16.6000
2193,5234.000,"""""",11,11,11,51.14312754820,1.7284,-114.16699587007,1.7649,1251.1552,3.9709,-16.6000
2193,5235.000,"""""",11,11,11,51.14306670101,1.7261,-114.16697290955,1.7393,1252.3191,3.8857,-16.6000
2193,5236.000,"""""",11,11,11,51.14301646992,1.7257,-114.16695648438,1.7510,1251.7579,3.9239,-16.6000
2193,5237.000,"""""",10,10,10,51.14297941896,1.7301,-114.16694024310,1.7783,1251.4630,4.0146,-16.6000
2193,5238.000,"""""",11,11,10,51.14295540915,1.7120,-114.16692458350,1.7809,1252.0746,3.9534,-16.6000
2193,5239.000,"""""",10,10,8,51.14293939146,2.8492,-114.16690207473,2.1699,1251.6666,5.6719,-16.6000
2193,5240.000,"""""",11,11,10,51.14291963436,2.7486,-114.16687522691,2.0172,1252.6098,4.7871,-16.6000
2193,5241.000,"""""",12,12,11,51.14291241626,1.9343,-114.16682515400,1.6633,1252.7516,3.7705,-16.6000
2193,5242.000,"""""",11,11,11,51.14289528009,1.9988,-114.16677638231,1.8436,1253.1865,4.2339,-16.6000
2193,5243.000,"""""",10,10,9,51.14285747287,4.3388,-114.16672525931,2.0028,1245.6632,6.2733,-16.6000
2193,5244.000,"""""",10,10,9,51.14288757983,2.1805,-114.16664231659,1.6585,1251.0765,3.5202,-16.6000
2193,5245.000,"""""",10,10,9,51.14288643698,2.1285,-114.16657710705,1.6429,1250.9183,3.4447,-16.6000
2193,5246.000,"""""",13,13,11,51.14289333566,2.1043,-114.16650654690,1.5721,1251.5456,3.2568,-16.6000
2193,5247.000,"""""",10,10,9,51.14291400634,1.9009,-114.16645004629,1.5463,1252.2650,3.5898,-16.6000
2193,5248.000,"""""",11,11,10,51.14291991455,1.8534,-114.16639422526,1.5136,1252.2762,3.4683,-16.6000
2193,5249.000,"""""",11,11,10,51.14294360382,1.7788,-114.16633686434,1.4977,1252.6090,3.3383,-16.6000
2193,5250.000,"""""",11,11,11,51.14296298410,1.7607,-114.16628381097,1.4908,1252.9962,3.3105,-16.6000
2193,5251.000,"""""",12,12,11,51.14299674216,1.7280,-114.16624748494,1.4966,1252.2026,3.3098,-16.6000
2193,5252.000,"""""",12,12,11,51.14302858502,1.7303,-114.16620771455,1.5077,1251.7646,3.3431,-16.6000
2193,5253.000,"""""",11,11,11,51.14305830204,1.8064,-114.16616836611,1.4859,1252.2646,3.2957,-16.6000
2193,5254.000,"""""",11,11,10,51.14307805519,1.9691,-114.16614614575,1.8720,1251.6611,4.3162,-16.6000
2193,5255.000,"""""",12,12,11,51.14309639484,1.8694,-114.16612984926,1.8097,1251.6495,4.0979,-16.6000
2193,5256.000,"""""",12,12,11,51.14310658508,1.8361,-114.16612111308,1.7974,1251.1432,4.0672,-16.6000
2193,5257.000,"""""",12,12,12,51.14311131767,1.8011,-114.16611520008,1.7866,1251.2002,3.9932,-16.6000
2193,5258.000,"""""",13,13,13,51.14311012730,1.7306,-114.16610895806,1.5834,1251.4871,3.4903,-16.6000
2193,5259.000,"""""",13,13,13,51.14311536223,1.7021,-114.16609866002,1.5598,1252.4890,3.4307,-16.6000
2193,5260.000,"""""",12,12,12,51.14311340249,1.7364,-114.16610146481,1.7475,1251.6642,3.8688,-16.6000
2193,5261.000,"""""",11,11,10,51.14311596281,1.7207,-114.16609301066,1.8074,1252.1837,3.9528,-16.6000
2193,5262.000,"""""",10,10,10,51.14312277898,1.7162,-114.16608479014,1.8561,1251.6429,4.0330,-16.6000
2193,5263.000,"""""",11,11,10,51.14312988638,1.7057,-114.16606805510,1.8460,1251.3882,4.0118,-16.6000
2193,5264.000,"""""",10,10,10,51.14313973143,1.7054,-114.16604400402,1.8549,1251.6783,4.0287,-16.6000
2193,5265.000,"""""",10,10,10,51.14314328390,1.7142,-114.16602018162,1.8553,1251.5496,4.0406,-16.6000
2193,5266.000,"""""",11,11,9,51.14314334746,1.7843,-114.16600263055,1.8447,1251.4215,4.2541,-16.6000
2193,5267.000,"""""",11,11,10,51.14314104640,1.6316,-114.16599339388,1.6006,1250.7394,3.3956,-16.6000
2193,5268.000,"""""",13,13,12,51.14313877296,1.5932,-114.16598956820,1.4831,1250.5927,3.1188,-16.6000
2193,5269.000,"""""",13,13,12,51.14313638816,1.5733,-114.16597916514,1.4771,1251.2452,3.0893,-16.6000
2193,5270.000,"""""",13,13,12,51.14313375805,1.5605,-114.16597723212,1.4505,1251.0694,3.0280,-16.6000
2193,5271.000,"""""",13,13,13,51.14313345813,1.5546,-114.16596961011,1.4214,1251.0262,2.9703,-16.6000
2193,5272.000,"""""",13,13,13,51.14313295204,1.5608,-114.16596474903,1.4121,1251.2914,2.9637,-16.6000
2193,5273.000,"""""",12,12,12,51.14313129761,1.5704,-114.16595694639,1.4036,1251.0476,2.9927,-16.6000
2193,5274.000,"""""",14,14,12,51.14312675588,1.5731,-114.16595281121,1.3989,1250.5076,2.9772,-16.6000
2193,5275.000,"""""",13,13,13,51.14312393656,1.6299,-114.16594391611,1.4078,1250.4353,2.9387,-16.6000
2193,5276.000,"""""",13,13,11,51.14311347854,2.0197,-114.16592717504,1.5575,1251.1579,2.9804,-16.6000
2193,5277.000,"""""",7,7,6,51.14309202301,4.0223,-114.16595321692,4.6049,1256.0400,7.4247,-16.6000
2193,5278.000,"""""",0,0,0,51.14309202301,4.0223,-114.16595321692,4.6049,1256.0400,7.4247,-16.6000
2193,5279.000,"""""",0,0,0,51.14309202301,4.0223,-114.16595321692,4.6049,1256.0400,7.4247,-16.6000
2193,5280.000,"""""",0,0,0,51.14309202301,4.0223,-114.16595321692,4.6049,1256.0400,7.4247,-16.6000
2193,5281.000,"""""",0,0,0,51.14309202301,4.0223,-114.16595321692,4.6049,1256.0400,7.4247,-16.6000
2193,5282.000,"""""",5,5,0,51.14308641121,56.1282,-114.16614679836,155.5784,1246.2432,98.7362,-16.6000
2193,5283.000,"""""",0,0,0,51.14312190408,6.7021,-114.16589566189,14.3014,1238.1097,13.0383,-16.6000
2193,5284.000,"""""",6,6,4,51.14324818951,11.2657,-114.16521495857,25.9523,1194.7134,24.1648,-16.6000
2193,5285.000,"""""",6,6,0,51.14317662946,9.7655,-114.16562684541,23.6522,1225.9045,22.2264,-16.6000
2193,5286.000,"""""",6,6,4,51.14307485787,8.6680,-114.16594779022,8.6269,1252.4099,14.1476,-16.6000
2193,5287.000,"""""",6,6,4,51.14307418165,8.3616,-114.16591971777,8.3700,1250.0580,13.6573,-16.6000
2193,5288.000,"""""",6,6,4,51.14309741395,7.7789,-114.16590150224,7.3066,1246.5012,12.4505,-16.6000
2193,5289.000,"""""",7,7,5,51.14308788581,5.6805,-114.16591088038,6.1595,1249.0816,9.8617,-16.6000
2193,5290.000,"""""",8,8,4,51.14308719250,5.2333,-114.16590668691,5.6026,1247.7415,8.8591,-16.6000
2193,5291.000,"""""",8,8,5,51.14309770762,4.0443,-114.16589154497,3.4545,1247.1167,5.3894,-16.6000
